web-scraper-order,web-scraper-start-url,next,prod,prod-href,name,dis,price
"1696060242-1148","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=49","ПК LENOVO Legion T5i 26IAB7, 90SV00GXRU","https://store.softline.ru/lenovo/90sv00gxru-431378/","ПК LENOVO Legion T5i 26IAB7, 90SV00GXRU","","142 768"
"1696060247-1149","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=49","ПК LENOVO Legion T5 26AMR5, 90RC01N4RU","https://store.softline.ru/lenovo/90rc01n4ru-431415/","ПК LENOVO Legion T5 26AMR5, 90RC01N4RU","","193 162"
"1696060250-1150","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=49","ПК LENOVO Legion T5 26AMR5, 90RC01N3RU","https://store.softline.ru/lenovo/90rc01n3ru-431416/","ПК LENOVO Legion T5 26AMR5, 90RC01N3RU","","138 454"
"1696060253-1151","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=49","ПК LENOVO Legion T5 26AMR5, 90RC01N2RU","https://store.softline.ru/lenovo/90rc01n2ru-431417/","ПК LENOVO Legion T5 26AMR5, 90RC01N2RU","","142 768"
"1696060256-1152","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=49","ПК LENOVO IdeaCentre G5i 17IAB7, 90T100DERU","https://store.softline.ru/lenovo/90t100deru-431376/","ПК LENOVO IdeaCentre G5i 17IAB7, 90T100DERU","","73 330"
"1696060280-1153","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=50","ПК Irbis Groovy SFF PCB306","https://store.softline.ru/Irbis/pcb306-431996/","ПК Irbis Groovy SFF PCB306","","43 136"
"1696060301-1154","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=50","ПК Irbis Groovy SFF PCB305","https://store.softline.ru/Irbis/pcb305-431997/","ПК Irbis Groovy SFF PCB305","","49 448"
"1696060322-1155","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=50","ПК Irbis Groovy SFF PCB304","https://store.softline.ru/Irbis/pcb304-431998/","ПК Irbis Groovy SFF PCB304","","57 865"
"1696060343-1156","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=50","ПК Irbis Groovy PCB703","https://store.softline.ru/Irbis/pcb703-431973/","ПК Irbis Groovy PCB703","","67 334"
"1696060364-1157","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=50","ПК Irbis Groovy PCB554","https://store.softline.ru/Irbis/pcb554-431977/","ПК Irbis Groovy PCB554","","66 913"
"1696060385-1158","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=50","ПК Irbis Groovy PCB502","https://store.softline.ru/Irbis/pcb502-431991/","ПК Irbis Groovy PCB502","","55 235"
"1696060406-1159","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=50","ПК Irbis Groovy PCB302","https://store.softline.ru/Irbis/pcb302-432000/","ПК Irbis Groovy PCB302","","47 870"
"1696060427-1160","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=50","ПК Irbis Groovy MT PCB552","https://store.softline.ru/Irbis/pcb552-431978/","ПК Irbis Groovy MT PCB552","","56 287"
"1696060448-1161","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=50","ПК Irbis Groovy MT PCB504","https://store.softline.ru/Irbis/pcb504-431990/","ПК Irbis Groovy MT PCB504","","46 292"
"1696060469-1162","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=50","ПК Irbis Groovy MT PCB503","https://store.softline.ru/Irbis/pcb503-431969/","ПК Irbis Groovy MT PCB503","","49 974"
"1696060490-1163","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=50","ПК Irbis Groovy MT PCB303","https://store.softline.ru/Irbis/pcb303-431999/","ПК Irbis Groovy MT PCB303","","38 927"
"1696060511-1164","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=50","ПК Irbis Groovy MT PCB301","https://store.softline.ru/Irbis/pcb301-432001/","ПК Irbis Groovy MT PCB301","","48 396"
"1696060514-1165","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=50","ПК INFERIT SLIM E","https://store.softline.ru/inferit/inf-slim-e-425702/","ПК INFERIT SLIM E","","81 000"
"1696060517-1166","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=50","ПК INFERIT SLIM D2","https://store.softline.ru/inferit/inf-slim-d2-425707/","ПК INFERIT SLIM D2","","34 700"
"1696060520-1167","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=50","ПК INFERIT SLIM C2","https://store.softline.ru/inferit/inf-slim-c2-425708/","ПК INFERIT SLIM C2","","38 300"
"1696060523-1168","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=50","ПК INFERIT SLIM B2","https://store.softline.ru/inferit/inf-slim-b2-425709/","ПК INFERIT SLIM B2","","41 300"
"1696060526-1169","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=50","ПК INFERIT SLIM A2","https://store.softline.ru/inferit/inf-slim-a2-425710/","ПК INFERIT SLIM A2","","44 900"
"1696060529-1170","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=50","ПК INFERIT DESKTOP D2","https://store.softline.ru/inferit/inf-desktop-d2-425711/","ПК INFERIT DESKTOP D2","","32 600"
"1696060532-1171","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=50","ПК INFERIT DESKTOP C2","https://store.softline.ru/inferit/inf-desktop-c2-425712/","ПК INFERIT DESKTOP C2","","36 200"
"1696060535-1172","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=50","ПК INFERIT DESKTOP B2","https://store.softline.ru/inferit/inf-desktop-b2-425713/","ПК INFERIT DESKTOP B2","","39 200"
"1696060538-1173","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=50","ПК INFERIT DESKTOP A2","https://store.softline.ru/inferit/inf-desktop-a2-425714/","ПК INFERIT DESKTOP A2","","42 800"
"1696060541-1174","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=50","ПК INFERIT  EXTRA+","https://store.softline.ru/inferit/inf-extra-425715/","ПК INFERIT  EXTRA+","","151 200"
"1696060544-1175","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=50","ПК Gigabyte Aorus GB-AMSR9N8I-20A1, 9BAMS20A1-EK-10","https://store.softline.ru/gigabyte/9bams20a1-ek-10-431915/","ПК Gigabyte Aorus GB-AMSR9N8I-20A1, 9BAMS20A1-EK-10","","199 801"
"1696060547-1176","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=50","ПК MSI Trident AS 11TC-2481XRU, 9S6-B92691-2481","https://store.softline.ru/msi/9s6-b92691-2481-431825/","ПК MSI Trident AS 11TC-2481XRU, 9S6-B92691-2481","","138 875"
"1696060553-1177","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=51","Apple Mac Studio 2022, Z14J00005","https://store.softline.ru/apple/z14j00005-427695/","Apple Mac Studio 2022, Z14J00005","","252 006"
"1696060556-1178","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=51","МиниПК Dell Technologies Optiplex 5000 Micro, 22CSNT0053","https://store.softline.ru/dell/22csnt0053-416117/","МиниПК Dell Technologies Optiplex 5000 Micro, 22CSNT0053","","71 542"
"1696060559-1179","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=51","МиниПК Dell Technologies Optiplex 5000 Micro, 22CSNT0050","https://store.softline.ru/dell/22csnt0050-416116/","МиниПК Dell Technologies Optiplex 5000 Micro, 22CSNT0050","","67 334"
"1696060562-1180","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=51","МиниПК HP Inc. Z2 Mini G5, 593A8EC#ABU_W1","https://store.softline.ru/hp/593a8ec-abu-w1-431431/","МиниПК HP Inc. Z2 Mini G5, 593A8EC#ABU_W1","","89 208"
"1696060565-1181","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=51","МиниПК HP Inc. ProDesk G9 Mini 400, 6B2D3EA","https://store.softline.ru/hp/6b2d3ea-431456/","МиниПК HP Inc. ProDesk G9 Mini 400, 6B2D3EA","","86 703"
"1696060568-1182","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=51","МиниПК HP Inc. ProDesk G9 Mini 400, 6B2D2EA","https://store.softline.ru/hp/6b2d2ea-431455/","МиниПК HP Inc. ProDesk G9 Mini 400, 6B2D2EA","","90 931"
"1696060571-1183","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=51","МиниПК HP Inc. ProDesk G9 Mini 400, 6B2D1EA","https://store.softline.ru/hp/6b2d1ea-431458/","МиниПК HP Inc. ProDesk G9 Mini 400, 6B2D1EA","","79 904"
"1696060574-1184","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=51","МиниПК HP Inc. ProDesk G9 Mini 400, 6B201EA","https://store.softline.ru/hp/6b201ea-431447/","МиниПК HP Inc. ProDesk G9 Mini 400, 6B201EA","","89 503"
"1696060577-1185","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=51","МиниПК HP Inc. ProDesk G9 Mini 400, 6B1Y8EA","https://store.softline.ru/hp/6b1y8ea-431446/","МиниПК HP Inc. ProDesk G9 Mini 400, 6B1Y8EA","","83 722"
"1696060580-1186","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=51","МиниПК HP Inc. ProDesk G9 Mini 260, 6B2W5EA#BH5","https://store.softline.ru/hp/6b2w5ea-bh5-431429/","МиниПК HP Inc. ProDesk G9 Mini 260, 6B2W5EA#BH5","","72 347"
"1696060583-1187","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=51","МиниПК HP Inc. ProDesk G9 Mini 260, 6B2W4EA#BH5","https://store.softline.ru/hp/6b2w4ea-bh5-431428/","МиниПК HP Inc. ProDesk G9 Mini 260, 6B2W4EA#BH5","","58 591"
"1696060586-1188","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=51","МиниПК HP Inc. ProDesk G6 Mini 400, 23H18EA","https://store.softline.ru/hp/23h18ea-431442/","МиниПК HP Inc. ProDesk G6 Mini 400, 23H18EA","","74 672"
"1696060589-1189","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=51","МиниПК HP Inc. ProDesk G6 Mini 400, 23H16EA","https://store.softline.ru/hp/23h16ea-431443/","МиниПК HP Inc. ProDesk G6 Mini 400, 23H16EA","","64 584"
"1696060610-1190","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=51","ПК Irbis Noble MT PCB750","https://store.softline.ru/Irbis/pcb750-431993/","ПК Irbis Noble MT PCB750","","158 864"
"1696060631-1191","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=51","ПК Irbis Noble MT PCB704","https://store.softline.ru/Irbis/pcb704-431972/","ПК Irbis Noble MT PCB704","","156 760"
"1696060652-1192","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=51","ПК Irbis Noble MT PCB702","https://store.softline.ru/Irbis/pcb702-431974/","ПК Irbis Noble MT PCB702","","190 427"
"1696060673-1193","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=51","ПК Irbis Noble MT PCB701","https://store.softline.ru/Irbis/pcb701-431975/","ПК Irbis Noble MT PCB701","","198 317"
"1696060694-1194","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=51","ПК Irbis Noble MT PCB550","https://store.softline.ru/Irbis/pcb550-431980/","ПК Irbis Noble MT PCB550","","97 318"
"1696060715-1195","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=51","ПК Irbis Groovy SFF PCB901","https://store.softline.ru/Irbis/pcb901-431979/","ПК Irbis Groovy SFF PCB901","","126 250"
"1696060736-1196","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=51","ПК Irbis Groovy SFF PCB706","https://store.softline.ru/Irbis/pcb706-432004/","ПК Irbis Groovy SFF PCB706","","86 271"
"1696060757-1197","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=51","ПК Irbis Groovy SFF PCB705","https://store.softline.ru/Irbis/pcb705-431971/","ПК Irbis Groovy SFF PCB705","","92 057"
"1696060778-1198","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=51","ПК Irbis Groovy SFF PCB509","https://store.softline.ru/Irbis/pcb509-431986/","ПК Irbis Groovy SFF PCB509","","57 865"
"1696060799-1199","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=51","ПК Irbis Groovy SFF PCB508","https://store.softline.ru/Irbis/pcb508-431988/","ПК Irbis Groovy SFF PCB508","","56 287"
"1696060820-1200","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=51","ПК Irbis Groovy SFF PCB507","https://store.softline.ru/Irbis/pcb507-431989/","ПК Irbis Groovy SFF PCB507","","47 344"
"1696060844-1201","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=52","МиниПК Irbis Groovy PCB307","https://store.softline.ru/Irbis/pcb307-431995/","МиниПК Irbis Groovy PCB307","","55 171"
"1696060847-1202","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=52","МиниПК INFERIT MICRO D2","https://store.softline.ru/inferit/inf-micro-d2-425703/","МиниПК INFERIT MICRO D2","","37 900"
"1696060850-1203","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=52","МиниПК INFERIT MICRO C2","https://store.softline.ru/inferit/inf-micro-c2-425704/","МиниПК INFERIT MICRO C2","","41 400"
"1696060854-1204","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=52","МиниПК INFERIT MICRO B2","https://store.softline.ru/inferit/inf-micro-b2-425705/","МиниПК INFERIT MICRO B2","","45 300"
"1696060857-1205","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=52","МиниПК INFERIT MICRO A2","https://store.softline.ru/inferit/inf-micro-a2-425706/","МиниПК INFERIT MICRO A2","","48 800"
"1696060860-1206","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=52","МиниПК HIPER Nettop NUG, NUGi51135G7","https://store.softline.ru/hiper/nugi51135g7-421984/","МиниПК HIPER Nettop NUG, NUGi51135G7","","53 130"
"1696060863-1207","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=52","МиниПК HIPER Nettop M8, 61GFBDK12QI","https://store.softline.ru/hiper/61gfbdk12qi-431518/","МиниПК HIPER Nettop M8, 61GFBDK12QI","","70 249"
"1696060866-1208","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=52","МиниПК MSI Pro DP21 13M-647XRU, 9S6-B0A421-647","https://store.softline.ru/msi/9s6-b0a421-647-431800/","МиниПК MSI Pro DP21 13M-647XRU, 9S6-B0A421-647","","83 916"
"1696060869-1209","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=52","МиниПК MSI Pro DP21 13M-087BRU, 936-B0A421-087","https://store.softline.ru/msi/936-b0a421-087-431799/","МиниПК MSI Pro DP21 13M-087BRU, 936-B0A421-087","","48 169"
"1696060872-1210","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=52","МиниПК MSI Pro DP130 12SA-485RU, 9S6-B0A521-485","https://store.softline.ru/msi/9s6-b0a521-485-431805/","МиниПК MSI Pro DP130 12SA-485RU, 9S6-B0A521-485","","75 329"
"1696060875-1211","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=52","МиниПК MSI Cubi N ADL-017BRU, 936-B0A911-017","https://store.softline.ru/msi/936-b0a911-017-431778/","МиниПК MSI Cubi N ADL-017BRU, 936-B0A911-017","","22 681"
"1696060878-1212","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=52","МиниПК MSI Cubi N ADL-016BRU, 936-B0A911-016","https://store.softline.ru/msi/936-b0a911-016-431777/","МиниПК MSI Cubi N ADL-016BRU, 936-B0A911-016","","26 353"
"1696060881-1213","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=52","МиниПК MSI Cubi 5 10M, 9S6-B18311-837","https://store.softline.ru/msi/9s6-b18311-837-431794/","МиниПК MSI Cubi 5 10M, 9S6-B18311-837","","45 029"
"1696060884-1214","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=52","МиниПК LENOVO ThinkStation P360 Tiny, 30FA00JWCD","https://store.softline.ru/lenovo/30fa00jwcd-431408/","МиниПК LENOVO ThinkStation P360 Tiny, 30FA00JWCD","","247 239"
"1696060887-1215","https://store.softline.ru/computers/","https://store.softline.ru/computers/?page=52","МиниПК LENOVO ThinkCentre M70q Gen 3, 11USS0A400","https://store.softline.ru/lenovo/11uss0a400-431390/","МиниПК LENOVO ThinkCentre M70q Gen 3, 11USS0A400","","141 505"
